siteid,plotid,year,date,flow,dwm,precip_on_site
AUGLA,East,2010,2010-10-14,0,CD,3.81
AUGLA,East,2010,2010-10-15,0,CD,0.762
AUGLA,East,2010,2010-10-16,0,CD,1.524
AUGLA,East,2010,2010-10-17,0,CD,0
AUGLA,East,2010,2010-10-18,0,CD,1.016
AUGLA,East,2010,2010-10-19,0,CD,1.016
AUGLA,East,2010,2010-10-20,0,CD,0.508
AUGLA,East,2010,2010-10-21,0,CD,0
AUGLA,East,2010,2010-10-22,0,CD,0
AUGLA,East,2010,2010-10-23,0,CD,0
AUGLA,East,2010,2010-10-24,0,CD,0.762
AUGLA,East,2010,2010-10-25,0,CD,0
AUGLA,East,2010,2010-10-26,0,CD,10.414
AUGLA,East,2010,2010-10-27,0,CD,2.032
AUGLA,East,2010,2010-10-28,0,CD,0
AUGLA,East,2010,2010-10-29,0,CD,0
AUGLA,East,2010,2010-10-30,0,CD,0
AUGLA,East,2010,2010-10-31,0,CD,0
AUGLA,East,2010,2010-11-01,0,CD,0
AUGLA,East,2010,2010-11-02,0,CD,0
AUGLA,East,2010,2010-11-03,0,CD,0
AUGLA,East,2010,2010-11-04,0,CD,0
AUGLA,East,2010,2010-11-05,0,CD,0.254
AUGLA,East,2010,2010-11-06,0,CD,0
AUGLA,East,2010,2010-11-07,0,CD,0
AUGLA,East,2010,2010-11-08,0,CD,0
AUGLA,East,2010,2010-11-09,0,CD,0
AUGLA,East,2010,2010-11-10,0,CD,0
AUGLA,East,2010,2010-11-11,0,CD,0
AUGLA,East,2010,2010-11-12,0,CD,0
AUGLA,East,2010,2010-11-13,0,CD,0
AUGLA,East,2010,2010-11-14,0,CD,1.524
AUGLA,East,2010,2010-11-15,0,CD,0
AUGLA,East,2010,2010-11-16,0,CD,16.51
AUGLA,East,2010,2010-11-17,0,CD,14.732
AUGLA,East,2010,2010-11-18,0,CD,0.254
AUGLA,East,2010,2010-11-19,0,CD,0
AUGLA,East,2010,2010-11-20,0,CD,0
AUGLA,East,2010,2010-11-21,0,CD,0.254
AUGLA,East,2010,2010-11-22,0,CD,4.318
AUGLA,East,2010,2010-11-23,0,CD,9.652
AUGLA,East,2010,2010-11-24,0,CD,0
AUGLA,East,2010,2010-11-25,0,CD,64.008
AUGLA,East,2010,2010-11-26,0,CD,1.778
AUGLA,East,2010,2010-11-27,0,CD,0
AUGLA,East,2010,2010-11-28,0,CD,0
AUGLA,East,2010,2010-11-29,0,CD,0
AUGLA,East,2010,2010-11-30,1.612564635,CD,26.416
AUGLA,East,2010,2010-12-01,1.30446692,CD,0
AUGLA,East,2010,2010-12-02,0.036447768,CD,0
AUGLA,East,2010,2010-12-03,0,CD,0
AUGLA,East,2010,2010-12-04,0,CD,0
AUGLA,East,2010,2010-12-05,0,CD,0
AUGLA,East,2010,2010-12-06,0,CD,0
AUGLA,East,2010,2010-12-07,0,CD,0
AUGLA,East,2010,2010-12-08,0,CD,0
AUGLA,East,2010,2010-12-09,0,CD,0
AUGLA,East,2010,2010-12-10,0,CD,0
AUGLA,East,2010,2010-12-11,0,CD,2.794
AUGLA,East,2010,2010-12-12,0,CD,6.096
AUGLA,East,2010,2010-12-13,0,CD,0
AUGLA,East,2010,2010-12-14,0,CD,0
AUGLA,East,2010,2010-12-15,0,CD,0
AUGLA,East,2010,2010-12-16,0,CD,0
AUGLA,East,2010,2010-12-17,0,CD,0.254
AUGLA,East,2010,2010-12-18,0,CD,0
AUGLA,East,2010,2010-12-19,0,CD,0
AUGLA,East,2010,2010-12-20,0,CD,0
AUGLA,East,2010,2010-12-21,0,CD,0
AUGLA,East,2010,2010-12-22,0,CD,0
AUGLA,East,2010,2010-12-23,0,CD,0
AUGLA,East,2010,2010-12-24,0,CD,0
AUGLA,East,2010,2010-12-25,0,CD,0.254
AUGLA,East,2010,2010-12-26,0,CD,0
AUGLA,East,2010,2010-12-27,0,CD,0
AUGLA,East,2010,2010-12-28,0,CD,0
AUGLA,East,2010,2010-12-29,0,CD,0
AUGLA,East,2010,2010-12-30,0,CD,3.302
AUGLA,East,2010,2010-12-31,0.734197711,CD,0
AUGLA,East,2011,2011-01-01,4.909984687,CD,5.588
AUGLA,East,2011,2011-01-02,2.157594931,CD,0
AUGLA,East,2011,2011-01-03,0.423034513,CD,0
AUGLA,East,2011,2011-01-04,7.53e-6,CD,0
AUGLA,East,2011,2011-01-05,0,CD,0
AUGLA,East,2011,2011-01-06,0,CD,0
AUGLA,East,2011,2011-01-07,0,CD,0
AUGLA,East,2011,2011-01-08,0,CD,0
AUGLA,East,2011,2011-01-09,0,CD,0
AUGLA,East,2011,2011-01-10,0,CD,0
AUGLA,East,2011,2011-01-11,0,CD,0
AUGLA,East,2011,2011-01-12,0,CD,0
AUGLA,East,2011,2011-01-13,0,CD,0
AUGLA,East,2011,2011-01-14,0,CD,0
AUGLA,East,2011,2011-01-15,0,CD,0.254
AUGLA,East,2011,2011-01-16,0,CD,0
AUGLA,East,2011,2011-01-17,0,CD,0
AUGLA,East,2011,2011-01-18,0,CD,4.318
AUGLA,East,2011,2011-01-19,0,CD,0
AUGLA,East,2011,2011-01-20,0,CD,1.27
AUGLA,East,2011,2011-01-21,0,CD,0
AUGLA,East,2011,2011-01-22,0,CD,0
AUGLA,East,2011,2011-01-23,0,CD,0
AUGLA,East,2011,2011-01-24,0,CD,0
AUGLA,East,2011,2011-01-25,0,CD,0
AUGLA,East,2011,2011-01-26,0,CD,0
AUGLA,East,2011,2011-01-27,0,CD,0
AUGLA,East,2011,2011-01-28,0,CD,0.254
AUGLA,East,2011,2011-01-29,0,CD,0
AUGLA,East,2011,2011-01-30,0,CD,0
AUGLA,East,2011,2011-01-31,0,CD,0
AUGLA,East,2011,2011-02-01,0,CD,0
AUGLA,East,2011,2011-02-02,0,CD,0.254
AUGLA,East,2011,2011-02-03,0,CD,0
AUGLA,East,2011,2011-02-04,0,CD,0
AUGLA,East,2011,2011-02-05,0,CD,0
AUGLA,East,2011,2011-02-06,0,CD,0.254
AUGLA,East,2011,2011-02-07,0,CD,2.286
AUGLA,East,2011,2011-02-08,0,CD,0
AUGLA,East,2011,2011-02-09,0,CD,0
AUGLA,East,2011,2011-02-10,0,CD,0
AUGLA,East,2011,2011-02-11,0,CD,0
AUGLA,East,2011,2011-02-12,0,CD,1.016
AUGLA,East,2011,2011-02-13,0,CD,1.778
AUGLA,East,2011,2011-02-14,0,CD,0
AUGLA,East,2011,2011-02-15,0,CD,0
AUGLA,East,2011,2011-02-16,0.122919171,CD,0
AUGLA,East,2011,2011-02-17,6.128887439,CD,0
AUGLA,East,2011,2011-02-18,10.52618162,CD,0
AUGLA,East,2011,2011-02-19,6.605843244,CD,0
AUGLA,East,2011,2011-02-20,3.330670027,CD,1.778
AUGLA,East,2011,2011-02-21,6.624754901,CD,4.064
AUGLA,East,2011,2011-02-22,10.56352648,CD,0
AUGLA,East,2011,2011-02-23,10.55778171,CD,2.286
AUGLA,East,2011,2011-02-24,1.77255663,CD,1.778
AUGLA,East,2011,2011-02-25,1.595481961,CD,0
AUGLA,East,2011,2011-02-26,0.847665818,CD,0
AUGLA,East,2011,2011-02-27,2.047064621,CD,1.016
AUGLA,East,2011,2011-02-28,10.49388274,CD,46.736
AUGLA,East,2011,2011-03-01,10.34302521,CD,0
AUGLA,East,2011,2011-03-02,10.53889594,CD,0
AUGLA,East,2011,2011-03-03,8.869296085,CD,0
AUGLA,East,2011,2011-03-04,8.790351084,CD,7.874
AUGLA,East,2011,2011-03-05,10.49352582,CD,24.384
AUGLA,East,2011,2011-03-06,10.49638183,CD,1.016
AUGLA,East,2011,2011-03-07,8.762783555,CD,0
AUGLA,East,2011,2011-03-08,7.108737514,CD,0.762
AUGLA,East,2011,2011-03-09,9.091557299,CD,17.272
AUGLA,East,2011,2011-03-10,8.954219731,CD,0.254
AUGLA,East,2011,2011-03-11,5.930691005,CD,0.254
AUGLA,East,2011,2011-03-12,3.805331599,CD,0
AUGLA,East,2011,2011-03-13,1.175889769,CD,0
AUGLA,East,2011,2011-03-14,0.064532087,CD,0
AUGLA,East,2011,2011-03-15,0.491732402,CD,9.652
AUGLA,East,2011,2011-03-16,3.643084505,CD,1.016
AUGLA,East,2011,2011-03-17,1.029199084,CD,0
AUGLA,East,2011,2011-03-18,0.092893959,CD,0
AUGLA,East,2011,2011-03-19,0,CD,0
AUGLA,East,2011,2011-03-20,0,CD,0
AUGLA,East,2011,2011-03-21,0,CD,1.524
AUGLA,East,2011,2011-03-22,0,CD,8.382
AUGLA,East,2011,2011-03-23,0,CD,5.08
AUGLA,East,2011,2011-03-24,0.084331573,CD,1.524
AUGLA,East,2011,2011-03-25,0.002143116,CD,0
AUGLA,East,2011,2011-03-26,0,CD,0
AUGLA,East,2011,2011-03-27,0,CD,0
AUGLA,East,2011,2011-03-28,0,CD,0
AUGLA,East,2011,2011-03-29,4.173035053,CD,0
AUGLA,East,2011,2011-03-30,2.060421843,CD,0
AUGLA,East,2011,2011-03-31,1.567211322,CD,0
AUGLA,East,2011,2011-04-01,1.285719343,CD,1.524
AUGLA,East,2011,2011-04-02,1.261298545,CD,2.032
AUGLA,East,2011,2011-04-03,1.161563496,CD,0.254
AUGLA,East,2011,2011-04-04,4.616827071,CD,26.924
AUGLA,East,2011,2011-04-05,9.877582205,CD,5.334
AUGLA,East,2011,2011-04-06,4.597769248,CD,0
AUGLA,East,2011,2011-04-07,2.113975523,CD,0
AUGLA,East,2011,2011-04-08,1.863908942,CD,9.144
AUGLA,East,2011,2011-04-09,1.86004315,CD,0
AUGLA,East,2011,2011-04-10,1.635521275,CD,0.254
AUGLA,East,2011,2011-04-11,1.463248003,CD,6.096
AUGLA,East,2011,2011-04-12,1.461594438,CD,0.254
AUGLA,East,2011,2011-04-13,1.278758252,CD,0
AUGLA,East,2011,2011-04-14,1.337327732,CD,0
AUGLA,East,2011,2011-04-15,1.356032089,CD,0.254
AUGLA,East,2011,2011-04-16,7.29273677,CD,23.622
AUGLA,East,2011,2011-04-17,5.345323582,CD,3.556
AUGLA,East,2011,2011-04-18,2.366897636,CD,0.508
AUGLA,East,2011,2011-04-19,5.103109642,CD,17.272
AUGLA,East,2011,2011-04-20,10.45974001,CD,15.24
AUGLA,East,2011,2011-04-21,7.615854922,CD,2.032
AUGLA,East,2011,2011-04-22,2.94790053,CD,2.54
AUGLA,East,2011,2011-04-23,1.894537993,CD,0.508
AUGLA,East,2011,2011-04-24,2.720724895,CD,10.414
AUGLA,East,2011,2011-04-25,9.677029157,CD,12.192
AUGLA,East,2011,2011-04-26,10.27824883,CD,9.906
AUGLA,East,2011,2011-04-27,9.303529957,CD,11.938
AUGLA,East,2011,2011-04-28,7.704562163,CD,4.826
AUGLA,East,2011,2011-04-29,2.381649507,CD,0.254
AUGLA,East,2011,2011-04-30,1.683196187,CD,0
AUGLA,East,2011,2011-05-01,2.387510731,CD,3.048
AUGLA,East,2011,2011-05-02,10.39733487,CD,7.874
AUGLA,East,2011,2011-05-03,9.924490639,CD,10.668
AUGLA,East,2011,2011-05-04,10.09157664,CD,7.366
AUGLA,East,2011,2011-05-05,5.910761463,CD,4.572
AUGLA,East,2011,2011-05-06,2.007057362,CD,2.032
AUGLA,East,2011,2011-05-07,2.026566189,CD,1.524
AUGLA,East,2011,2011-05-08,1.67983849,CD,3.81
AUGLA,East,2011,2011-05-09,1.660072875,CD,0
AUGLA,East,2011,2011-05-10,0.899960888,CD,0
AUGLA,East,2011,2011-05-11,1.399724557,CD,3.81
AUGLA,East,2011,2011-05-12,1.105281681,CD,0
AUGLA,East,2011,2011-05-13,1.040342071,CD,0
AUGLA,East,2011,2011-05-14,0.789506863,CD,1.524
AUGLA,East,2011,2011-05-15,0.380396134,CD,0.762
AUGLA,East,2011,2011-05-16,1.798456285,CD,2.286
AUGLA,East,2011,2011-05-17,1.20113818,CD,1.016
AUGLA,East,2011,2011-05-18,6.62320902,CD,1.524
AUGLA,East,2011,2011-05-19,2.591724473,CD,1.016
AUGLA,East,2011,2011-05-20,2.470839237,CD,1.016
AUGLA,East,2011,2011-05-21,1.886860153,CD,1.016
AUGLA,East,2011,2011-05-22,1.461518845,CD,0.508
AUGLA,East,2011,2011-05-23,1.277866148,CD,3.81
AUGLA,East,2011,2011-05-24,1.546160039,CD,1.27
AUGLA,East,2011,2011-05-25,2.149785591,CD,0.762
AUGLA,East,2011,2011-05-26,10.49348921,CD,0.762
AUGLA,East,2011,2011-05-27,10.02881661,CD,0.762
AUGLA,East,2011,2011-05-28,3.010040939,CD,0.762
AUGLA,East,2011,2011-05-29,2.165015584,CD,0.508
AUGLA,East,2011,2011-05-30,1.298227343,CD,0.508
AUGLA,East,2011,2011-05-31,1.034631439,CD,0.508
AUGLA,East,2011,2011-06-01,0.657738238,CD,0
AUGLA,East,2011,2011-06-02,0.586032682,CD,0
AUGLA,East,2011,2011-06-03,0.562125277,CD,0
AUGLA,East,2011,2011-06-04,0.437505158,CD,1.778
AUGLA,East,2011,2011-06-05,0.45186822,CD,0
AUGLA,East,2011,2011-06-06,0.471152352,CD,0
AUGLA,East,2011,2011-06-07,0.315510642,CD,0
AUGLA,East,2011,2011-06-08,0.25239034,CD,0
AUGLA,East,2011,2011-06-09,0.281076333,CD,0
AUGLA,East,2011,2011-06-10,0.34384401,CD,10.414
AUGLA,East,2011,2011-06-11,0.457969424,CD,5.588
AUGLA,East,2011,2011-06-12,0.458853171,CD,0
AUGLA,East,2011,2011-06-13,0.268926263,CD,0
AUGLA,East,2011,2011-06-14,0.372269537,CD,0
AUGLA,East,2011,2011-06-15,0.215078577,CD,0
AUGLA,East,2011,2011-06-16,0.155457341,CD,1.016
AUGLA,East,2011,2011-06-17,0.198901194,CD,0.254
AUGLA,East,2011,2011-06-18,0.214036606,CD,0.762
AUGLA,East,2011,2011-06-19,0.208737811,CD,0.508
AUGLA,East,2011,2011-06-20,0.170857427,CD,3.302
AUGLA,East,2011,2011-06-21,0.121873838,CD,1.524
AUGLA,East,2011,2011-06-22,0.126961092,CD,0.254
AUGLA,East,2011,2011-06-23,0.141926933,CD,1.016
AUGLA,East,2011,2011-06-24,0.115838227,CD,3.302
AUGLA,East,2011,2011-06-25,0.056558892,CD,0
AUGLA,East,2011,2011-06-26,0.084434536,CD,0
AUGLA,East,2011,2011-06-27,0.075780398,CD,0
AUGLA,East,2011,2011-06-28,0.038113686,CD,0
AUGLA,East,2011,2011-06-29,0.061659414,CD,0
AUGLA,East,2011,2011-06-30,0.068413425,CD,0
AUGLA,East,2011,2011-07-01,0.062406758,CD,0
AUGLA,East,2011,2011-07-02,0.048073778,CD,2.54
AUGLA,East,2011,2011-07-03,0.022882995,CD,0
AUGLA,East,2011,2011-07-04,0.046178713,CD,0
AUGLA,East,2011,2011-07-05,0.015460594,CD,0
AUGLA,East,2011,2011-07-06,0.006029116,CD,0
AUGLA,East,2011,2011-07-07,0,CD,0
AUGLA,East,2011,2011-07-08,0,CD,0
AUGLA,East,2011,2011-07-09,0,CD,0
AUGLA,East,2011,2011-07-10,0,CD,0
AUGLA,East,2011,2011-07-11,0,CD,16.51
AUGLA,East,2011,2011-07-12,0,CD,0.254
AUGLA,East,2011,2011-07-13,0,CD,0
AUGLA,East,2011,2011-07-14,0,CD,0
AUGLA,East,2011,2011-07-15,0,CD,0
AUGLA,East,2011,2011-07-16,0,CD,0
AUGLA,East,2011,2011-07-17,0,CD,0
AUGLA,East,2011,2011-07-18,0,CD,6.858
AUGLA,East,2011,2011-07-19,0,CD,2.794
AUGLA,East,2011,2011-07-20,0,CD,0
AUGLA,East,2011,2011-07-21,0,CD,0
AUGLA,East,2011,2011-07-22,0,CD,0
AUGLA,East,2011,2011-07-23,0,CD,1.524
AUGLA,East,2011,2011-07-24,0,CD,3.048
AUGLA,East,2011,2011-07-25,0,CD,2.032
AUGLA,East,2011,2011-07-26,0,CD,0.762
AUGLA,East,2011,2011-07-27,0,CD,0.508
AUGLA,East,2011,2011-07-28,0,CD,0.254
AUGLA,East,2011,2011-07-29,0,CD,0.508
AUGLA,East,2011,2011-07-30,0,CD,0
AUGLA,East,2011,2011-07-31,0,CD,0
AUGLA,East,2011,2011-08-01,0,CD,0
AUGLA,East,2011,2011-08-02,0,CD,0
AUGLA,East,2011,2011-08-03,0,CD,3.302
AUGLA,East,2011,2011-08-04,0,CD,0.762
AUGLA,East,2011,2011-08-05,0,CD,0.254
AUGLA,East,2011,2011-08-06,0,CD,1.778
AUGLA,East,2011,2011-08-07,0,CD,1.016
AUGLA,East,2011,2011-08-08,0,CD,0.508
AUGLA,East,2011,2011-08-09,0,CD,0.762
AUGLA,East,2011,2011-08-10,0,CD,0.508
AUGLA,East,2011,2011-08-11,0,CD,0.508
AUGLA,East,2011,2011-08-12,0,CD,0.508
AUGLA,East,2011,2011-08-13,0,CD,0.508
AUGLA,East,2011,2011-08-14,0,CD,0.254
AUGLA,East,2011,2011-08-15,0,CD,0.254
AUGLA,East,2011,2011-08-16,0,CD,0.254
AUGLA,East,2011,2011-08-17,0,CD,0.254
AUGLA,East,2011,2011-08-18,0,CD,0
AUGLA,East,2011,2011-08-19,0,CD,0.254
AUGLA,East,2011,2011-08-20,0,CD,0
AUGLA,East,2011,2011-08-21,0,CD,0.254
AUGLA,East,2011,2011-08-22,0,CD,0
AUGLA,East,2011,2011-08-23,0,CD,0
AUGLA,East,2011,2011-08-24,0,CD,11.684
AUGLA,East,2011,2011-08-25,0,CD,0.508
AUGLA,East,2011,2011-08-26,0,CD,0.254
AUGLA,East,2011,2011-08-27,0,CD,0.254
AUGLA,East,2011,2011-08-28,0,CD,0
AUGLA,East,2011,2011-08-29,0,CD,0.508
AUGLA,East,2011,2011-08-30,0,CD,0
AUGLA,East,2011,2011-08-31,0,CD,0
AUGLA,East,2011,2011-09-01,0,CD,0
AUGLA,East,2011,2011-09-02,0,CD,0
AUGLA,East,2011,2011-09-03,0,CD,2.54
AUGLA,East,2011,2011-09-04,0,CD,3.302
AUGLA,East,2011,2011-09-05,0,CD,0.762
AUGLA,East,2011,2011-09-06,0,CD,0.254
AUGLA,East,2011,2011-09-07,0,CD,0.508
AUGLA,East,2011,2011-09-08,0,CD,0.762
AUGLA,East,2011,2011-09-09,0,CD,0.762
AUGLA,East,2011,2011-09-10,0,CD,0.508
AUGLA,East,2011,2011-09-11,0,CD,0.508
AUGLA,East,2011,2011-09-12,0,CD,0.508
AUGLA,East,2011,2011-09-13,0,CD,0.508
AUGLA,East,2011,2011-09-14,0,CD,0.254
AUGLA,East,2011,2011-09-15,0,CD,0.254
AUGLA,East,2011,2011-09-16,0,CD,0.254
AUGLA,East,2011,2011-09-17,0,CD,0.254
AUGLA,East,2011,2011-09-18,0,CD,0
AUGLA,East,2011,2011-09-19,0,CD,3.556
AUGLA,East,2011,2011-09-20,0,CD,1.016
AUGLA,East,2011,2011-09-21,0,CD,0.508
AUGLA,East,2011,2011-09-22,0,CD,0.508
AUGLA,East,2011,2011-09-23,0.76630452,CD,0.254
AUGLA,East,2011,2011-09-24,0.140796258,CD,0.254
AUGLA,East,2011,2011-09-25,0.084863294,CD,0.508
AUGLA,East,2011,2011-09-26,9.266186964,CD,0.508
AUGLA,East,2011,2011-09-27,10.56560437,CD,0.508
AUGLA,East,2011,2011-09-28,10.5821053,CD,0.508
AUGLA,East,2011,2011-09-29,8.116612162,CD,0.508
AUGLA,East,2011,2011-09-30,10.48151076,CD,0.508
AUGLA,East,2011,2011-10-01,7.866772682,CD,NA
AUGLA,East,2011,2011-10-02,1.45869071,CD,NA
AUGLA,East,2011,2011-10-03,0.911741746,CD,NA
AUGLA,East,2011,2011-10-04,0.676890184,CD,NA
AUGLA,East,2011,2011-10-05,0.672842314,CD,NA
AUGLA,East,2011,2011-10-06,0.455715401,CD,NA
AUGLA,East,2011,2011-10-07,0.365901067,CD,NA
AUGLA,East,2011,2011-10-08,0.333254735,CD,NA
AUGLA,East,2011,2011-10-09,0.342167513,CD,NA
AUGLA,East,2011,2011-10-10,0.278930974,CD,NA
AUGLA,East,2011,2011-10-11,0.206013267,CD,NA
AUGLA,East,2011,2011-10-12,0.251387112,CD,NA
AUGLA,East,2011,2011-10-13,0.242171422,CD,NA
AUGLA,East,2011,2011-10-14,0.170646261,CD,NA
AUGLA,East,2011,2011-10-15,0.153658344,CD,NA
AUGLA,East,2011,2011-10-16,0.128206402,CD,NA
AUGLA,East,2011,2011-10-17,0.095562791,CD,NA
AUGLA,East,2011,2011-10-18,0.045944985,CD,NA
AUGLA,East,2011,2011-10-19,4.158706282,CD,NA
AUGLA,East,2011,2011-10-20,10.5350471,CD,NA
AUGLA,East,2011,2011-10-21,10.53785837,CD,NA
AUGLA,East,2011,2011-10-22,10.57196028,CD,NA
AUGLA,East,2011,2011-10-23,9.996771729,CD,NA
AUGLA,East,2011,2011-10-24,2.601339348,CD,NA
AUGLA,East,2011,2011-10-25,1.202500431,CD,NA
AUGLA,East,2011,2011-10-26,4.568537117,CD,NA
AUGLA,East,2011,2011-10-27,7.699106134,CD,NA
AUGLA,East,2011,2011-10-28,3.375615167,CD,NA
AUGLA,East,2011,2011-10-29,1.587820669,CD,NA
AUGLA,East,2011,2011-10-30,1.046437412,CD,NA
AUGLA,East,2011,2011-10-31,0.796220486,CD,NA
AUGLA,East,2011,2011-11-01,0.886483421,CD,NA
AUGLA,East,2011,2011-11-02,0.557225916,CD,NA
AUGLA,East,2011,2011-11-03,0.595867427,CD,NA
AUGLA,East,2011,2011-11-04,0.377764794,CD,NA
AUGLA,East,2011,2011-11-05,0.283928065,CD,NA
AUGLA,East,2011,2011-11-06,0.269917521,CD,NA
AUGLA,East,2011,2011-11-07,0.29605195,CD,NA
AUGLA,East,2011,2011-11-08,0.263923834,CD,NA
AUGLA,East,2011,2011-11-09,0.415813801,CD,NA
AUGLA,East,2011,2011-11-10,0.268368844,CD,NA
AUGLA,East,2011,2011-11-11,0.225954187,CD,NA
AUGLA,East,2011,2011-11-12,0.309154429,CD,NA
AUGLA,East,2011,2011-11-13,0.301881638,CD,NA
AUGLA,East,2011,2011-11-14,7.192182326,CD,NA
AUGLA,East,2011,2011-11-15,10.55778171,CD,NA
AUGLA,East,2011,2011-11-16,10.41819609,CD,NA
AUGLA,East,2011,2011-11-17,5.634284591,CD,NA
AUGLA,East,2011,2011-11-18,1.785791721,CD,NA
AUGLA,East,2011,2011-11-19,1.430592337,CD,NA
AUGLA,East,2011,2011-11-20,0.995011413,CD,NA
AUGLA,East,2011,2011-11-21,0.71841592,CD,NA
AUGLA,East,2011,2011-11-22,4.302294982,CD,NA
AUGLA,East,2011,2011-11-23,7.445011734,CD,NA
AUGLA,East,2011,2011-11-24,2.27292588,CD,NA
AUGLA,East,2011,2011-11-25,1.57959614,CD,NA
AUGLA,East,2011,2011-11-26,1.2176626,CD,NA
AUGLA,East,2011,2011-11-27,4.4063610540000004,CD,NA
AUGLA,East,2011,2011-11-28,10.39471513,CD,NA
AUGLA,East,2011,2011-11-29,10.74393661,CD,NA
AUGLA,East,2011,2011-11-30,10.40658433,CD,NA
AUGLA,East,2011,2011-12-01,10.53064685,CD,NA
AUGLA,East,2011,2011-12-02,10.39727057,CD,NA
AUGLA,East,2011,2011-12-03,4.297007907,CD,NA
AUGLA,East,2011,2011-12-04,2.798407515,CD,NA
AUGLA,East,2011,2011-12-05,10.30765696,CD,NA
AUGLA,East,2011,2011-12-06,10.53443595,CD,NA
AUGLA,East,2011,2011-12-07,10.54506988,CD,NA
AUGLA,East,2011,2011-12-08,5.746046892,CD,NA
AUGLA,East,2011,2011-12-09,2.417985238,CD,NA
AUGLA,East,2011,2011-12-10,1.642683127,CD,NA
AUGLA,East,2011,2011-12-11,1.376055564,CD,NA
AUGLA,East,2011,2011-12-12,1.106650745,CD,NA
AUGLA,East,2011,2011-12-13,0.927144669,CD,NA
AUGLA,East,2011,2011-12-14,4.932354805,CD,NA
AUGLA,East,2011,2011-12-15,10.00404727,CD,NA
AUGLA,East,2011,2011-12-16,6.332935852,CD,NA
AUGLA,East,2011,2011-12-17,2.02467724,CD,NA
AUGLA,East,2011,2011-12-18,1.095881769,CD,NA
AUGLA,East,2011,2011-12-19,0.852239309,CD,NA
AUGLA,East,2011,2011-12-20,1.907375558,CD,NA
AUGLA,East,2011,2011-12-21,8.742619503,CD,NA
AUGLA,East,2011,2011-12-22,9.155677389,CD,NA
AUGLA,East,2011,2011-12-23,3.379763568,CD,NA
AUGLA,East,2011,2011-12-24,1.747847958,CD,NA
AUGLA,East,2011,2011-12-25,1.521288077,CD,NA
AUGLA,East,2011,2011-12-26,1.17268357,CD,NA
AUGLA,East,2011,2011-12-27,4.711317465,CD,NA
AUGLA,East,2011,2011-12-28,4.487958065,CD,NA
AUGLA,East,2011,2011-12-29,1.93038169,CD,NA
AUGLA,East,2011,2011-12-30,1.768015583,CD,NA
AUGLA,East,2011,2011-12-31,2.051292989,CD,NA
AUGLA,East,2012,2012-01-01,1.844593863,CD,NA
AUGLA,East,2012,2012-01-02,1.418352744,CD,NA
AUGLA,East,2012,2012-01-03,1.175241734,CD,NA
AUGLA,East,2012,2012-01-04,1.024030024,CD,NA
AUGLA,East,2012,2012-01-05,0.807636477,CD,NA
AUGLA,East,2012,2012-01-06,0.995398318,CD,NA
AUGLA,East,2012,2012-01-07,0.901148488,CD,NA
AUGLA,East,2012,2012-01-08,0.700044243,CD,NA
AUGLA,East,2012,2012-01-09,0.642874452,CD,NA
AUGLA,East,2012,2012-01-10,0.719044289,CD,NA
AUGLA,East,2012,2012-01-11,0.687487359,CD,NA
AUGLA,East,2012,2012-01-12,1.268054633,CD,NA
AUGLA,East,2012,2012-01-13,1.219363974,CD,NA
AUGLA,East,2012,2012-01-14,0.864720044,CD,NA
AUGLA,East,2012,2012-01-15,0.601514578,CD,NA
AUGLA,East,2012,2012-01-16,0.881695603,CD,NA
AUGLA,East,2012,2012-01-17,6.979796756,CD,NA
AUGLA,East,2012,2012-01-18,3.026870162,CD,NA
AUGLA,East,2012,2012-01-19,0.593191824,CD,NA
AUGLA,East,2012,2012-01-20,0,CD,NA
AUGLA,East,2012,2012-01-21,0,CD,NA
AUGLA,East,2012,2012-01-22,0,CD,NA
AUGLA,East,2012,2012-01-23,7.326489152,CD,NA
AUGLA,East,2012,2012-01-24,5.642640936,CD,NA
AUGLA,East,2012,2012-01-25,1.241842205,CD,NA
AUGLA,East,2012,2012-01-26,6.607769339,CD,NA
AUGLA,East,2012,2012-01-27,9.222269874,CD,NA
AUGLA,East,2012,2012-01-28,6.825859015,CD,NA
AUGLA,East,2012,2012-01-29,4.065823247,CD,NA
AUGLA,East,2012,2012-01-30,2.568798077,CD,NA
AUGLA,East,2012,2012-01-31,3.281386919,CD,NA
AUGLA,East,2012,2012-02-01,3.631017112,CD,NA
AUGLA,East,2012,2012-02-02,0.947780181,CD,NA
AUGLA,East,2012,2012-02-03,0.040033146,CD,NA
AUGLA,East,2012,2012-02-04,1.609746045,CD,NA
AUGLA,East,2012,2012-02-05,1.563665166,CD,NA
AUGLA,East,2012,2012-02-06,0.454536177,CD,NA
AUGLA,East,2012,2012-02-07,2.51e-6,CD,NA
AUGLA,East,2012,2012-02-08,0,CD,NA
AUGLA,East,2012,2012-02-09,0,CD,NA
AUGLA,East,2012,2012-02-10,0,CD,NA
AUGLA,East,2012,2012-02-11,0,CD,NA
AUGLA,East,2012,2012-02-12,0,CD,NA
AUGLA,East,2012,2012-02-13,0,CD,NA
AUGLA,East,2012,2012-02-14,0,CD,NA
AUGLA,East,2012,2012-02-15,0,CD,NA
AUGLA,East,2012,2012-02-16,0.17682082,CD,NA
AUGLA,East,2012,2012-02-17,0.098611308,CD,NA
AUGLA,East,2012,2012-02-18,0,CD,NA
AUGLA,East,2012,2012-02-19,0,CD,NA
