siteid,plotid,dwm,year,date,flow
DPAC,SW,FD,2012,2012-09-29,0
DPAC,SW,FD,2012,2012-09-30,0
DPAC,SW,FD,2012,2012-10-01,0
DPAC,SW,FD,2012,2012-10-02,0.6025
DPAC,SW,FD,2012,2012-10-03,0.1534
DPAC,SW,FD,2012,2012-10-04,0.0187
DPAC,SW,FD,2012,2012-10-05,2.2979
DPAC,SW,FD,2012,2012-10-06,6.6123
DPAC,SW,FD,2012,2012-10-07,1.2087
DPAC,SW,FD,2012,2012-10-08,0.4786
DPAC,SW,FD,2012,2012-10-09,0.2698
DPAC,SW,FD,2012,2012-10-10,0.1491
DPAC,SW,FD,2012,2012-10-11,0.0805
DPAC,SW,FD,2012,2012-10-12,0.0445
DPAC,SW,FD,2012,2012-10-13,0.0466
DPAC,SW,FD,2012,2012-10-14,0.0538
DPAC,SW,FD,2012,2012-10-15,0.0274
DPAC,SW,FD,2012,2012-10-16,0.0261
DPAC,SW,FD,2012,2012-10-17,0.0327
DPAC,SW,FD,2012,2012-10-18,2.1331
DPAC,SW,FD,2012,2012-10-19,1.4797
DPAC,SW,FD,2012,2012-10-20,1.5075
DPAC,SW,FD,2012,2012-10-21,0.7192
DPAC,SW,FD,2012,2012-10-22,0.4533
DPAC,SW,FD,2012,2012-10-23,4.9961
DPAC,SW,FD,2012,2012-10-24,5.3743
DPAC,SW,FD,2012,2012-10-25,1.6971
DPAC,SW,FD,2012,2012-10-26,0.7451
DPAC,SW,FD,2012,2012-10-27,0.7605
DPAC,SW,FD,2012,2012-10-28,0.549
DPAC,SW,FD,2012,2012-10-29,0.409
DPAC,SW,FD,2012,2012-10-30,1.661
DPAC,SW,FD,2012,2012-10-31,2.1165
DPAC,SW,FD,2012,2012-11-01,1.2996
DPAC,SW,FD,2012,2012-11-02,0.7314
DPAC,SW,FD,2012,2012-11-03,0.4765
DPAC,SW,FD,2012,2012-11-04,0.3508
DPAC,SW,FD,2012,2012-11-05,0.2755
DPAC,SW,FD,2012,2012-11-06,0.249
DPAC,SW,FD,2012,2012-11-07,0.1889
DPAC,SW,FD,2012,2012-11-08,0.1333
DPAC,SW,FD,2012,2012-11-09,0.129
DPAC,SW,FD,2012,2012-11-10,0.1149
DPAC,SW,FD,2012,2012-11-11,0.1068
DPAC,SW,FD,2012,2012-11-12,3.6461
DPAC,SW,FD,2012,2012-11-13,1.8143
DPAC,SW,FD,2012,2012-11-14,0.8295
DPAC,SW,FD,2012,2012-11-15,0.5411
DPAC,SW,FD,2012,2012-11-16,0.3511
DPAC,SW,FD,2012,2012-11-17,0.2612
DPAC,SW,FD,2012,2012-11-18,0.2318
DPAC,SW,FD,2012,2012-11-19,0.2131
DPAC,SW,FD,2012,2012-11-20,0.1954
DPAC,SW,FD,2012,2012-11-21,0.1443
DPAC,SW,FD,2012,2012-11-22,0.1545
DPAC,SW,FD,2012,2012-11-23,0.1373
DPAC,SW,FD,2012,2012-11-24,0.1003
DPAC,SW,FD,2012,2012-11-25,0.1261
DPAC,SW,FD,2012,2012-11-26,0.0693
DPAC,SW,FD,2012,2012-11-27,0.0543
DPAC,SW,FD,2012,2012-11-28,0.051
DPAC,SW,FD,2012,2012-11-29,0.0561
DPAC,SW,FD,2012,2012-11-30,0.0603
DPAC,SW,FD,2012,2012-12-01,0.0491
DPAC,SW,FD,2012,2012-12-02,0.0584
DPAC,SW,FD,2012,2012-12-03,0.0512
DPAC,SW,FD,2012,2012-12-04,0.0542
DPAC,SW,FD,2012,2012-12-05,0.0428
DPAC,SW,FD,2012,2012-12-06,0.0882
DPAC,SW,FD,2012,2012-12-07,0.3231
DPAC,SW,FD,2012,2012-12-08,2.0927
DPAC,SW,FD,2012,2012-12-09,3.7024
DPAC,SW,FD,2012,2012-12-10,5.685
DPAC,SW,FD,2012,2012-12-11,1.893
DPAC,SW,FD,2012,2012-12-12,0.6085
DPAC,SW,FD,2012,2012-12-13,0.5934
DPAC,SW,FD,2012,2012-12-14,0.4591
DPAC,SW,FD,2012,2012-12-15,0.4329
DPAC,SW,FD,2012,2012-12-16,0.4218
DPAC,SW,FD,2012,2012-12-17,0.3835
DPAC,SW,FD,2012,2012-12-18,0.5196
DPAC,SW,FD,2012,2012-12-19,0.4583
DPAC,SW,FD,2012,2012-12-20,4.3731
DPAC,SW,FD,2012,2012-12-21,3.4014
DPAC,SW,FD,2012,2012-12-22,1.8649
DPAC,SW,FD,2012,2012-12-23,1.0411
DPAC,SW,FD,2012,2012-12-24,0.8641
DPAC,SW,FD,2012,2012-12-25,0.7843
DPAC,SW,FD,2012,2012-12-26,0.8551
DPAC,SW,FD,2012,2012-12-27,0.5501
DPAC,SW,FD,2012,2012-12-28,0.5637
DPAC,SW,FD,2012,2012-12-29,0.5095
DPAC,SW,FD,2012,2012-12-30,0.4848
DPAC,SW,FD,2012,2012-12-31,0.7345
DPAC,SW,FD,2013,2013-01-01,0.8247
DPAC,SW,FD,2013,2013-01-02,0.8912
DPAC,SW,FD,2013,2013-01-03,0.7569
DPAC,SW,FD,2013,2013-01-04,0.5956
DPAC,SW,FD,2013,2013-01-05,0.5159
DPAC,SW,FD,2013,2013-01-06,0.4528
DPAC,SW,FD,2013,2013-01-07,0.4046
DPAC,SW,FD,2013,2013-01-08,0.4241
DPAC,SW,FD,2013,2013-01-09,5.1796
DPAC,SW,FD,2013,2013-01-10,4.7933
DPAC,SW,FD,2013,2013-01-11,7.0882
DPAC,SW,FD,2013,2013-01-12,4.1986
DPAC,SW,FD,2013,2013-01-13,9.5065
DPAC,SW,FD,2013,2013-01-14,3.614
DPAC,SW,FD,2013,2013-01-15,2.1025
DPAC,SW,FD,2013,2013-01-16,0.9157
DPAC,SW,FD,2013,2013-01-17,0.4974
DPAC,SW,FD,2013,2013-01-18,0.4201
DPAC,SW,FD,2013,2013-01-19,0.4093
DPAC,SW,FD,2013,2013-01-20,0.2625
DPAC,SW,FD,2013,2013-01-21,0.2479
DPAC,SW,FD,2013,2013-01-22,0.1925
DPAC,SW,FD,2013,2013-01-23,0.1993
DPAC,SW,FD,2013,2013-01-24,0.1289
DPAC,SW,FD,2013,2013-01-25,0.1843
DPAC,SW,FD,2013,2013-01-26,0.1102
DPAC,SW,FD,2013,2013-01-27,0.1104
DPAC,SW,FD,2013,2013-01-28,1.8463
DPAC,SW,FD,2013,2013-01-29,1.7529
DPAC,SW,FD,2013,2013-01-30,6.7886
DPAC,SW,FD,2013,2013-01-31,2.673
DPAC,SW,FD,2013,2013-02-01,0.827
DPAC,SW,FD,2013,2013-02-02,0.5166
DPAC,SW,FD,2013,2013-02-03,0.3422
DPAC,SW,FD,2013,2013-02-04,0.281
DPAC,SW,FD,2013,2013-02-05,0.2055
DPAC,SW,FD,2013,2013-02-06,0.1304
DPAC,SW,FD,2013,2013-02-07,0.188
DPAC,SW,FD,2013,2013-02-08,1.0829
DPAC,SW,FD,2013,2013-02-09,0.6689
DPAC,SW,FD,2013,2013-02-10,0.6095
DPAC,SW,FD,2013,2013-02-11,0.7005
DPAC,SW,FD,2013,2013-02-12,0.5124
DPAC,SW,FD,2013,2013-02-13,0.459
DPAC,SW,FD,2013,2013-02-14,0.3454
DPAC,SW,FD,2013,2013-02-15,0.2527
DPAC,SW,FD,2013,2013-02-16,0.237
DPAC,SW,FD,2013,2013-02-17,0.1893
DPAC,SW,FD,2013,2013-02-18,0.2198
DPAC,SW,FD,2013,2013-02-19,0.1693
DPAC,SW,FD,2013,2013-02-20,0.1047
DPAC,SW,FD,2013,2013-02-21,0.1181
DPAC,SW,FD,2013,2013-02-22,0.1627
DPAC,SW,FD,2013,2013-02-23,0.1245
DPAC,SW,FD,2013,2013-02-24,0.0935
DPAC,SW,FD,2013,2013-02-25,0.0973
DPAC,SW,FD,2013,2013-02-26,3.2127
DPAC,SW,FD,2013,2013-02-27,6.9748
DPAC,SW,FD,2013,2013-02-28,4.0615
DPAC,SW,FD,2013,2013-03-01,3.1962
DPAC,SW,FD,2013,2013-03-02,1.4305
DPAC,SW,FD,2013,2013-03-03,0.7047
DPAC,SW,FD,2013,2013-03-04,0.4703
DPAC,SW,FD,2013,2013-03-05,0.4383
DPAC,SW,FD,2013,2013-03-06,0.3189
DPAC,SW,FD,2013,2013-03-07,0.3694
DPAC,SW,FD,2013,2013-03-08,0.7248
DPAC,SW,FD,2013,2013-03-09,3.5303
DPAC,SW,FD,2013,2013-03-10,5.554
DPAC,SW,FD,2013,2013-03-11,5.0134
DPAC,SW,FD,2013,2013-03-12,3.2194
DPAC,SW,FD,2013,2013-03-13,1.4894
DPAC,SW,FD,2013,2013-03-14,0.8065
DPAC,SW,FD,2013,2013-03-15,0.6803
DPAC,SW,FD,2013,2013-03-16,0.5551
DPAC,SW,FD,2013,2013-03-17,0.4116
DPAC,SW,FD,2013,2013-03-18,1.4731
DPAC,SW,FD,2013,2013-03-19,1.2469
DPAC,SW,FD,2013,2013-03-20,0.7475
DPAC,SW,FD,2013,2013-03-21,0.517
DPAC,SW,FD,2013,2013-03-22,0.3739
DPAC,SW,FD,2013,2013-03-23,0.3043
DPAC,SW,FD,2013,2013-03-24,0.3287
DPAC,SW,FD,2013,2013-03-25,0.2297
DPAC,SW,FD,2013,2013-03-26,0.2101
DPAC,SW,FD,2013,2013-03-27,2.8837
DPAC,SW,FD,2013,2013-03-28,4.0771
DPAC,SW,FD,2013,2013-03-29,2.5263
DPAC,SW,FD,2013,2013-03-30,1.1849
DPAC,SW,FD,2013,2013-03-31,0.8436
DPAC,SW,FD,2013,2013-04-01,0.5359
DPAC,SW,FD,2013,2013-04-02,0.3935
DPAC,SW,FD,2013,2013-04-03,0.2605
DPAC,SW,FD,2013,2013-04-04,0.3039
DPAC,SW,FD,2013,2013-04-05,0.2919
DPAC,SW,FD,2013,2013-04-06,0.2447
DPAC,SW,FD,2013,2013-04-07,0.2776
DPAC,SW,FD,2013,2013-04-08,0.2355
DPAC,SW,FD,2013,2013-04-09,0.1912
DPAC,SW,FD,2013,2013-04-10,1.6623000000000001
DPAC,SW,FD,2013,2013-04-11,9.9967
DPAC,SW,FD,2013,2013-04-12,9.3686
DPAC,SW,FD,2013,2013-04-13,5.8488
DPAC,SW,FD,2013,2013-04-14,2.6251
DPAC,SW,FD,2013,2013-04-15,1.1798
DPAC,SW,FD,2013,2013-04-16,2.342
DPAC,SW,FD,2013,2013-04-17,8.3434
DPAC,SW,FD,2013,2013-04-18,5.7398
DPAC,SW,FD,2013,2013-04-19,6.4867
DPAC,SW,FD,2013,2013-04-20,3.8935
DPAC,SW,FD,2013,2013-04-21,1.2206
DPAC,SW,FD,2013,2013-04-22,0.8523
DPAC,SW,FD,2013,2013-04-23,0.6391
DPAC,SW,FD,2013,2013-04-24,5.973
DPAC,SW,FD,2013,2013-04-25,4.4564
DPAC,SW,FD,2013,2013-04-26,1.457
DPAC,SW,FD,2013,2013-04-27,0.9197
DPAC,SW,FD,2013,2013-04-28,0.8881
DPAC,SW,FD,2013,2013-04-29,1.1127
DPAC,SW,FD,2013,2013-04-30,0.8793
DPAC,SW,FD,2013,2013-05-01,0.6588
DPAC,SW,FD,2013,2013-05-02,0.5507
DPAC,SW,FD,2013,2013-05-03,0.4726
DPAC,SW,FD,2013,2013-05-04,0.3674
DPAC,SW,FD,2013,2013-05-05,0.3177
DPAC,SW,FD,2013,2013-05-06,0.2691
DPAC,SW,FD,2013,2013-05-07,0.229
DPAC,SW,FD,2013,2013-05-08,0.2054
DPAC,SW,FD,2013,2013-05-09,0.1934
DPAC,SW,FD,2013,2013-05-10,0.6074
DPAC,SW,FD,2013,2013-05-11,0.4083
DPAC,SW,FD,2013,2013-05-12,0.2853
DPAC,SW,FD,2013,2013-05-13,0.2303
DPAC,SW,FD,2013,2013-05-14,0.2373
DPAC,SW,FD,2013,2013-05-15,0.203
DPAC,SW,FD,2013,2013-05-16,0.1734
DPAC,SW,FD,2013,2013-05-17,0.1573
DPAC,SW,FD,2013,2013-05-18,0.1609
DPAC,SW,FD,2013,2013-05-19,0.1643
DPAC,SW,FD,2013,2013-05-20,0.1563
DPAC,SW,FD,2013,2013-05-21,0.1611
DPAC,SW,FD,2013,2013-05-22,0.1511
DPAC,SW,FD,2013,2013-05-23,0.1177
DPAC,SW,FD,2013,2013-05-24,0.0823
DPAC,SW,FD,2013,2013-05-25,0.0894
DPAC,SW,FD,2013,2013-05-26,0.0929
DPAC,SW,FD,2013,2013-05-27,1.4234
DPAC,SW,FD,2013,2013-05-28,4.1269
DPAC,SW,FD,2013,2013-05-29,1.0282
DPAC,SW,FD,2013,2013-05-30,0.5919
DPAC,SW,FD,2013,2013-05-31,0.439
DPAC,SW,FD,2013,2013-06-01,5.5153
DPAC,SW,FD,2013,2013-06-02,1.8045
DPAC,SW,FD,2013,2013-06-03,0.7819
DPAC,SW,FD,2013,2013-06-04,0.5029
DPAC,SW,FD,2013,2013-06-05,0.4066
DPAC,SW,FD,2013,2013-06-06,0.3362
DPAC,SW,FD,2013,2013-06-07,0.2642
DPAC,SW,FD,2013,2013-06-08,0.2099
DPAC,SW,FD,2013,2013-06-09,0.201
DPAC,SW,FD,2013,2013-06-10,0.2003
DPAC,SW,FD,2013,2013-06-11,0.1578
DPAC,SW,FD,2013,2013-06-12,0.163
DPAC,SW,FD,2013,2013-06-13,7.9493
DPAC,SW,FD,2013,2013-06-14,2.3806
DPAC,SW,FD,2013,2013-06-15,0.9914
DPAC,SW,FD,2013,2013-06-16,0.5835
DPAC,SW,FD,2013,2013-06-17,0.4214
DPAC,SW,FD,2013,2013-06-18,0.3304
DPAC,SW,FD,2013,2013-06-19,0.2533
DPAC,SW,FD,2013,2013-06-20,0.2203
DPAC,SW,FD,2013,2013-06-21,0.1998
DPAC,SW,FD,2013,2013-06-22,0.1802
DPAC,SW,FD,2013,2013-06-23,0.168
DPAC,SW,FD,2013,2013-06-24,0.1749
DPAC,SW,FD,2013,2013-06-25,0.1565
DPAC,SW,FD,2013,2013-06-26,0.1362
DPAC,SW,FD,2013,2013-06-27,0.115
DPAC,SW,FD,2013,2013-06-28,0.481
DPAC,SW,FD,2013,2013-06-29,0.7142
DPAC,SW,FD,2013,2013-06-30,0.3443
DPAC,SW,FD,2013,2013-07-01,0.2248
DPAC,SW,FD,2013,2013-07-02,2.5553
DPAC,SW,FD,2013,2013-07-03,1.4694
DPAC,SW,FD,2013,2013-07-04,0.6066
DPAC,SW,FD,2013,2013-07-05,0.3902
DPAC,SW,FD,2013,2013-07-06,0.2859
DPAC,SW,FD,2013,2013-07-07,0.2207
DPAC,SW,FD,2013,2013-07-08,0.1659
DPAC,SW,FD,2013,2013-07-09,0.1299
DPAC,SW,FD,2013,2013-07-10,0.1026
DPAC,SW,FD,2013,2013-07-11,0.0627
DPAC,SW,FD,2013,2013-07-12,0.0418
DPAC,SW,FD,2013,2013-07-13,0.0268
DPAC,SW,FD,2013,2013-07-14,0.0131
DPAC,SW,FD,2013,2013-07-15,0.0027
DPAC,SW,FD,2013,2013-07-16,0
DPAC,SW,FD,2013,2013-07-17,0
DPAC,SW,FD,2013,2013-07-18,0
DPAC,SW,FD,2013,2013-07-19,0
DPAC,SW,FD,2013,2013-07-20,0
DPAC,SW,FD,2013,2013-07-21,0
DPAC,SW,FD,2013,2013-07-22,0
DPAC,SW,FD,2013,2013-07-23,0
DPAC,SW,FD,2013,2013-07-24,0
DPAC,SW,FD,2013,2013-07-25,0
DPAC,SW,FD,2013,2013-07-26,0
DPAC,SW,FD,2013,2013-07-27,0
DPAC,SW,FD,2013,2013-07-28,0
DPAC,SW,FD,2013,2013-07-29,0
DPAC,SW,FD,2013,2013-07-30,0
DPAC,SW,FD,2013,2013-07-31,0
DPAC,SW,FD,2013,2013-08-01,0
DPAC,SW,FD,2013,2013-08-02,0
DPAC,SW,FD,2013,2013-08-03,0
DPAC,SW,FD,2013,2013-08-04,0
DPAC,SW,FD,2013,2013-08-05,0
DPAC,SW,FD,2013,2013-08-06,0
DPAC,SW,FD,2013,2013-08-07,0
DPAC,SW,FD,2013,2013-08-08,0
DPAC,SW,FD,2013,2013-08-09,0
DPAC,SW,FD,2013,2013-08-10,0
DPAC,SW,FD,2013,2013-08-11,0
DPAC,SW,FD,2013,2013-08-12,0
DPAC,SW,FD,2013,2013-08-13,0
DPAC,SW,FD,2013,2013-08-14,0
DPAC,SW,FD,2013,2013-08-15,0
DPAC,SW,FD,2013,2013-08-16,0
DPAC,SW,FD,2013,2013-08-17,0
DPAC,SW,FD,2013,2013-08-18,0
DPAC,SW,FD,2013,2013-08-19,0
DPAC,SW,FD,2013,2013-08-20,0
DPAC,SW,FD,2013,2013-08-21,0
DPAC,SW,FD,2013,2013-08-22,0
DPAC,SW,FD,2013,2013-08-23,0
DPAC,SW,FD,2013,2013-08-24,0
DPAC,SW,FD,2013,2013-08-25,0
DPAC,SW,FD,2013,2013-08-26,0
DPAC,SW,FD,2013,2013-08-27,0
DPAC,SW,FD,2013,2013-08-28,0
DPAC,SW,FD,2013,2013-08-29,0
DPAC,SW,FD,2013,2013-08-30,0
DPAC,SW,FD,2013,2013-08-31,0
DPAC,SW,FD,2013,2013-09-01,0
DPAC,SW,FD,2013,2013-09-02,0
DPAC,SW,FD,2013,2013-09-03,0
DPAC,SW,FD,2013,2013-09-04,0
DPAC,SW,FD,2013,2013-09-05,0
DPAC,SW,FD,2013,2013-09-06,0
DPAC,SW,FD,2013,2013-09-07,0
DPAC,SW,FD,2013,2013-09-08,0
DPAC,SW,FD,2013,2013-09-09,0
DPAC,SW,FD,2013,2013-09-10,0
DPAC,SW,FD,2013,2013-09-11,0
DPAC,SW,FD,2013,2013-09-12,0
DPAC,SW,FD,2013,2013-09-13,0
DPAC,SW,FD,2013,2013-09-14,0
DPAC,SW,FD,2013,2013-09-15,0
DPAC,SW,FD,2013,2013-09-16,0
DPAC,SW,FD,2013,2013-09-17,0
DPAC,SW,FD,2013,2013-09-18,0
DPAC,SW,FD,2013,2013-09-19,0
DPAC,SW,FD,2013,2013-09-20,0
DPAC,SW,FD,2013,2013-09-21,0
DPAC,SW,FD,2013,2013-09-22,0
DPAC,SW,FD,2013,2013-09-23,0
DPAC,SW,FD,2013,2013-09-24,0
DPAC,SW,FD,2013,2013-09-25,0
DPAC,SW,FD,2013,2013-09-26,0
DPAC,SW,FD,2013,2013-09-27,0
DPAC,SW,FD,2013,2013-09-28,0
DPAC,SW,FD,2013,2013-09-29,0.0154
DPAC,SW,FD,2013,2013-09-30,0.0322
DPAC,SW,FD,2013,2013-10-01,0.0166
DPAC,SW,FD,2013,2013-10-02,0.0085
DPAC,SW,FD,2013,2013-10-03,0.0044
DPAC,SW,FD,2013,2013-10-04,1.174
DPAC,SW,FD,2013,2013-10-05,0.012
DPAC,SW,FD,2013,2013-10-06,5.292
DPAC,SW,FD,2013,2013-10-07,0
DPAC,SW,FD,2013,2013-10-08,0
DPAC,SW,FD,2013,2013-10-09,0
DPAC,SW,FD,2013,2013-10-10,0
DPAC,SW,FD,2013,2013-10-11,0
DPAC,SW,FD,2013,2013-10-12,0
DPAC,SW,FD,2013,2013-10-13,0
DPAC,SW,FD,2013,2013-10-14,0
DPAC,SW,FD,2013,2013-10-15,0
DPAC,SW,FD,2013,2013-10-16,0
DPAC,SW,FD,2013,2013-10-17,0
DPAC,SW,FD,2013,2013-10-18,0
DPAC,SW,FD,2013,2013-10-19,0
DPAC,SW,FD,2013,2013-10-20,0
DPAC,SW,FD,2013,2013-10-21,0
DPAC,SW,FD,2013,2013-10-22,0
DPAC,SW,FD,2013,2013-10-23,0
DPAC,SW,FD,2013,2013-10-24,0
DPAC,SW,FD,2013,2013-10-25,0
DPAC,SW,FD,2013,2013-10-26,0
DPAC,SW,FD,2013,2013-10-27,0
DPAC,SW,FD,2013,2013-10-28,0
DPAC,SW,FD,2013,2013-10-29,0
DPAC,SW,FD,2013,2013-10-30,0
DPAC,SW,FD,2013,2013-10-31,0.0261
DPAC,SW,FD,2013,2013-11-01,0.0275
DPAC,SW,FD,2013,2013-11-02,0
DPAC,SW,FD,2013,2013-11-03,0
DPAC,SW,FD,2013,2013-11-04,0
DPAC,SW,FD,2013,2013-11-05,0
DPAC,SW,FD,2013,2013-11-06,0
DPAC,SW,FD,2013,2013-11-07,0
DPAC,SW,FD,2013,2013-11-08,0
DPAC,SW,FD,2013,2013-11-09,0
DPAC,SW,FD,2013,2013-11-10,0
DPAC,SW,FD,2013,2013-11-11,0.004
DPAC,SW,FD,2013,2013-11-12,0.0081
DPAC,SW,FD,2013,2013-11-13,0.0085
DPAC,SW,FD,2013,2013-11-14,0.0093
DPAC,SW,FD,2013,2013-11-15,0.0097
DPAC,SW,FD,2013,2013-11-16,0.011
DPAC,SW,FD,2013,2013-11-17,4.2407
DPAC,SW,FD,2013,2013-11-18,3.0419
DPAC,SW,FD,2013,2013-11-19,0.4805
DPAC,SW,FD,2013,2013-11-20,0.1857
DPAC,SW,FD,2013,2013-11-21,0.1095
DPAC,SW,FD,2013,2013-11-22,0.9682
DPAC,SW,FD,2013,2013-11-23,0.5525
DPAC,SW,FD,2013,2013-11-24,0.2177
DPAC,SW,FD,2013,2013-11-25,0.19
DPAC,SW,FD,2013,2013-11-26,0.1391
DPAC,SW,FD,2013,2013-11-27,0.0629
DPAC,SW,FD,2013,2013-11-28,0.0249
DPAC,SW,FD,2013,2013-11-29,0.0087
DPAC,SW,FD,2013,2013-11-30,0.0219
DPAC,SW,FD,2013,2013-12-01,0.0258
DPAC,SW,FD,2013,2013-12-02,0.0238
DPAC,SW,FD,2013,2013-12-03,0.0183
DPAC,SW,FD,2013,2013-12-04,0.0134
DPAC,SW,FD,2013,2013-12-05,0.0021
DPAC,SW,FD,2013,2013-12-06,0.0101
DPAC,SW,FD,2013,2013-12-07,0.0078
DPAC,SW,FD,2013,2013-12-08,0.0075
DPAC,SW,FD,2013,2013-12-09,0.0034
DPAC,SW,FD,2013,2013-12-10,0.0096
DPAC,SW,FD,2013,2013-12-11,0.0082
DPAC,SW,FD,2013,2013-12-12,0.0091
DPAC,SW,FD,2013,2013-12-13,0.0101
DPAC,SW,FD,2013,2013-12-14,0.0041
DPAC,SW,FD,2013,2013-12-15,0.009
DPAC,SW,FD,2013,2013-12-16,0.0093
DPAC,SW,FD,2013,2013-12-17,0.0089
DPAC,SW,FD,2013,2013-12-18,0.0138
DPAC,SW,FD,2013,2013-12-19,0.6586
DPAC,SW,FD,2013,2013-12-20,6.3627
DPAC,SW,FD,2013,2013-12-21,12.7758
DPAC,SW,FD,2013,2013-12-22,10.1662
DPAC,SW,FD,2013,2013-12-23,3.5846
DPAC,SW,FD,2013,2013-12-24,1.3478
DPAC,SW,FD,2013,2013-12-25,0.6081
DPAC,SW,FD,2013,2013-12-26,0.3445
DPAC,SW,FD,2013,2013-12-27,0.2404
DPAC,SW,FD,2013,2013-12-28,0.2455
DPAC,SW,FD,2013,2013-12-29,0.2767
DPAC,SW,FD,2013,2013-12-30,0.1215
DPAC,SW,FD,2013,2013-12-31,0.0975
DPAC,SW,FD,2014,2014-01-01,0.1002
DPAC,SW,FD,2014,2014-01-02,0.1008
DPAC,SW,FD,2014,2014-01-03,0.0427
DPAC,SW,FD,2014,2014-01-04,0.0887
DPAC,SW,FD,2014,2014-01-05,0.1011
DPAC,SW,FD,2014,2014-01-06,0.0306
DPAC,SW,FD,2014,2014-01-07,0.0262
DPAC,SW,FD,2014,2014-01-08,0.0314
DPAC,SW,FD,2014,2014-01-09,0.032
DPAC,SW,FD,2014,2014-01-10,0.3186
DPAC,SW,FD,2014,2014-01-11,8.6445
DPAC,SW,FD,2014,2014-01-12,5.6157
DPAC,SW,FD,2014,2014-01-13,5.6584
DPAC,SW,FD,2014,2014-01-14,3.8965
DPAC,SW,FD,2014,2014-01-15,1.6913
DPAC,SW,FD,2014,2014-01-16,0.6906
DPAC,SW,FD,2014,2014-01-17,0.3757
DPAC,SW,FD,2014,2014-01-18,0.2944
DPAC,SW,FD,2014,2014-01-19,0.2407
DPAC,SW,FD,2014,2014-01-20,0.1697
DPAC,SW,FD,2014,2014-01-21,0.117
DPAC,SW,FD,2014,2014-01-22,0.136
DPAC,SW,FD,2014,2014-01-23,0.0705
DPAC,SW,FD,2014,2014-01-24,0.1198
DPAC,SW,FD,2014,2014-01-25,0.1674
DPAC,SW,FD,2014,2014-01-26,0.1111
DPAC,SW,FD,2014,2014-01-27,0.0375
DPAC,SW,FD,2014,2014-01-28,0.0323
DPAC,SW,FD,2014,2014-01-29,0.0456
DPAC,SW,FD,2014,2014-01-30,0.0655
DPAC,SW,FD,2014,2014-01-31,0.038
DPAC,SW,FD,2014,2014-02-01,0.4641
DPAC,SW,FD,2014,2014-02-02,0.579
DPAC,SW,FD,2014,2014-02-03,0.5127
DPAC,SW,FD,2014,2014-02-04,0.2053
DPAC,SW,FD,2014,2014-02-05,0.1697
DPAC,SW,FD,2014,2014-02-06,0.0971
DPAC,SW,FD,2014,2014-02-07,0.1314
DPAC,SW,FD,2014,2014-02-08,0.1251
DPAC,SW,FD,2014,2014-02-09,0.1174
DPAC,SW,FD,2014,2014-02-10,0.0774
DPAC,SW,FD,2014,2014-02-11,0.0659
DPAC,SW,FD,2014,2014-02-12,0.0866
DPAC,SW,FD,2014,2014-02-13,0.1119
DPAC,SW,FD,2014,2014-02-14,0.0656
DPAC,SW,FD,2014,2014-02-15,0.0203
DPAC,SW,FD,2014,2014-02-16,0.0166
DPAC,SW,FD,2014,2014-02-17,0.0354
DPAC,SW,FD,2014,2014-02-18,0.0292
DPAC,SW,FD,2014,2014-02-19,0.1562
DPAC,SW,FD,2014,2014-02-20,10.7774
DPAC,SW,FD,2014,2014-02-21,1.6448
DPAC,SW,FD,2014,2014-02-22,1.5338
DPAC,SW,FD,2014,2014-02-23,1.8181
DPAC,SW,FD,2014,2014-02-24,1.0548
DPAC,SW,FD,2014,2014-02-25,0.5511
DPAC,SW,FD,2014,2014-02-26,0.287
DPAC,SW,FD,2014,2014-02-27,0.1914
DPAC,SW,FD,2014,2014-02-28,0.1072
DPAC,SW,FD,2014,2014-03-01,0.099
DPAC,SW,FD,2014,2014-03-02,0.0655
DPAC,SW,FD,2014,2014-03-03,0.0486
DPAC,SW,FD,2014,2014-03-04,0.0689
DPAC,SW,FD,2014,2014-03-05,0.0424
DPAC,SW,FD,2014,2014-03-06,0.053900000000000003
DPAC,SW,FD,2014,2014-03-07,0.1015
DPAC,SW,FD,2014,2014-03-08,0.0673
DPAC,SW,FD,2014,2014-03-09,0.0664
DPAC,SW,FD,2014,2014-03-10,0.221
DPAC,SW,FD,2014,2014-03-11,0.515
DPAC,SW,FD,2014,2014-03-12,5.5357
DPAC,SW,FD,2014,2014-03-13,2.5782
DPAC,SW,FD,2014,2014-03-14,2.5693
DPAC,SW,FD,2014,2014-03-15,2.2627
DPAC,SW,FD,2014,2014-03-16,0.9956
DPAC,SW,FD,2014,2014-03-17,0.6157
DPAC,SW,FD,2014,2014-03-18,0.4354
DPAC,SW,FD,2014,2014-03-19,0.3974
DPAC,SW,FD,2014,2014-03-20,0.2597
DPAC,SW,FD,2014,2014-03-21,0.2665
DPAC,SW,FD,2014,2014-03-22,0.1793
DPAC,SW,FD,2014,2014-03-23,0.1286
DPAC,SW,FD,2014,2014-03-24,0.1599
DPAC,SW,FD,2014,2014-03-25,0.1557
DPAC,SW,FD,2014,2014-03-26,0.1064
DPAC,SW,FD,2014,2014-03-27,0.1541
DPAC,SW,FD,2014,2014-03-28,0.1496
DPAC,SW,FD,2014,2014-03-29,0.2399
DPAC,SW,FD,2014,2014-03-30,0.3823
DPAC,SW,FD,2014,2014-03-31,0.3081
DPAC,SW,FD,2014,2014-04-01,0.2637
DPAC,SW,FD,2014,2014-04-02,0.2459
